,Gene,Chr,Pos,Strand,DistanceTSS,Strength,Condition
1374,SOK1,chr4,461085,-,78,2.417808219178082,Eth
1375,SOK1,chr4,461085,-,78,2.601694915254237,Glu
1376,GAL3,chr4,462825,+,93,7.755102040816327,Eth
1377,GAL3,chr4,462825,+,93,3.1007751937984493,Glu
1378,SNQ2,chr4,464887,+,357,5.732876712328768,Eth
1379,SNQ2,chr4,464887,+,357,2.19672131147541,Glu
1380,SNQ2,chr4,465050,+,194,2.0753424657534247,Eth
1381,SNQ2,chr4,465050,+,194,2.1355932203389827,Glu
1382,PST2,chr4,504582,-,170,2.8767123287671232,Eth
1383,PST2,chr4,504582,-,170,2.11864406779661,Glu
1384,LYS14,chr4,512266,-,535,3.8356164383561646,Eth
1385,LYS14,chr4,512266,-,535,2.966101694915254,Glu
1386,RSM10,chr4,525460,+,679,5.10958904109589,Eth
1387,RSM10,chr4,525460,+,679,3.1355932203389827,Glu
1388,RSM10,chr4,525684,+,455,4.342465753424658,Eth
1389,RSM10,chr4,525684,+,455,4.322033898305085,Glu
1390,NRG1,chr4,530121,-,189,3.2876712328767126,Eth
1391,HEM13,chr4,532536,+,280,2.8767123287671232,Eth
1392,HEM13,chr4,532536,+,280,3.389830508474576,Glu
1393,RPC11,chr4,535425,-,717,3.2876712328767126,Eth
1394,RPC11,chr4,535425,-,717,2.11864406779661,Glu
1395,TPI1,chr4,543004,-,274,13.219178082191782,Eth
1396,TPI1,chr4,543004,-,274,10.169491525423728,Glu
1397,TGL2,chr4,555221,-,264,2.0547945205479454,Eth
1398,SNF11,chr4,578034,+,557,5.454976303317535,Eth
1399,SNF11,chr4,578034,+,557,7.6158940397351,Glu
1400,IPT1,chr4,578034,-,336,5.454976303317535,Eth
1401,IPT1,chr4,578034,-,336,7.6158940397351,Glu
1402,SNF11,chr4,578183,+,408,12.961722488038276,Eth
1403,SNF11,chr4,578183,+,408,10.198675496688741,Glu
1404,IPT1,chr4,578183,-,485,12.961722488038276,Eth
1405,IPT1,chr4,578183,-,485,10.198675496688741,Glu
1406,SED1,chr4,586440,+,538,5.863013698630136,Eth
1407,SED1,chr4,586440,+,538,3.2868852459016398,Glu
1408,ALT2,chr4,659830,-,634,2.2033898305084745,Glu
1409,YDR124W,chr4,679040,+,650,8.945205479452055,Eth
1410,YDR124W,chr4,679040,+,650,7.135593220338983,Glu
1411,INO2,chr4,679040,-,97,8.945205479452055,Eth
1412,INO2,chr4,679040,-,97,7.135593220338983,Glu
1413,ARO1,chr4,683681,+,147,2.1232876712328768,Eth
1414,SAC6,chr4,694968,-,123,9.383561643835616,Eth
1415,SAC6,chr4,694968,-,123,9.745762711864407,Glu
1416,EKI1,chr4,730708,+,281,3.0273972602739727,Eth
1417,EKI1,chr4,730708,+,281,2.2627118644067794,Glu
1418,SWI5,chr4,730708,-,366,3.0273972602739727,Eth
1419,SWI5,chr4,730708,-,366,2.2627118644067794,Glu
1420,EKI1,chr4,730848,+,141,27.246575342465754,Eth
1421,EKI1,chr4,730848,+,141,25.279661016949152,Glu
1422,SWI5,chr4,730848,-,506,27.246575342465754,Eth
1423,SWI5,chr4,730848,-,506,25.279661016949152,Glu
1424,RPA14,chr4,750781,+,211,3.5065789473684212,Eth
1425,RPA14,chr4,750781,+,211,3.111111111111111,Glu
1426,CPR1,chr4,750781,-,243,3.5065789473684212,Eth
1427,CPR1,chr4,750781,-,243,3.111111111111111,Glu
1428,STB3,chr4,775835,-,108,3.9657534246575343,Eth
1429,STB3,chr4,775835,-,108,3.7118644067796605,Glu
1430,HSP42,chr4,786051,+,107,3.63013698630137,Eth
1431,HSP42,chr4,786051,+,107,2.8813559322033897,Glu
1432,HMO1,chr4,791613,+,102,2.5342465753424657,Eth
1433,ARG82,chr4,791613,-,307,2.5342465753424657,Eth
1434,CCT6,chr4,815623,+,396,4.452054794520548,Eth
1435,CCT6,chr4,815623,+,396,5.0,Glu
1436,SND1,chr4,815623,-,426,4.452054794520548,Eth
1437,SND1,chr4,815623,-,426,5.0,Glu
1438,EBS1,chr4,840875,+,481,2.0136986301369864,Eth
1439,EBS1,chr4,840875,+,481,2.5762711864406778,Glu
1440,MSS4,chr4,847520,+,229,3.554794520547945,Eth
1441,MSS4,chr4,847520,+,229,2.1101694915254234,Glu
1442,UME6,chr4,847520,-,260,3.554794520547945,Eth
1443,UME6,chr4,847520,-,260,2.1101694915254234,Glu
1444,MSS4,chr4,847602,+,147,6.376712328767123,Eth
1445,MSS4,chr4,847602,+,147,5.177966101694915,Glu
1446,UME6,chr4,847602,-,342,6.376712328767123,Eth
1447,UME6,chr4,847602,-,342,5.177966101694915,Glu
1448,UPC2,chr4,868676,+,484,2.184931506849315,Eth
1449,UPC2,chr4,868676,+,484,7.59322033898305,Glu
1450,ADR1,chr4,873874,+,252,12.863013698630137,Eth
1451,ADR1,chr4,873874,+,252,8.789915966386554,Glu
1452,ADR1,chr4,873883,+,243,14.020547945205479,Eth
1453,ADR1,chr4,873883,+,243,8.847457627118644,Glu
1454,ADR1,chr4,873938,+,188,8.589041095890412,Eth
1455,ADR1,chr4,873938,+,188,4.661016949152542,Glu
1456,CRF1,chr4,891145,+,257,2.5762711864406778,Glu
1457,HTA1,chr4,894824,+,222,2.3529411764705883,Glu
1458,HTB1,chr4,894824,-,487,2.3529411764705883,Glu
1459,HEM1,chr4,906191,+,582,2.5210084033613445,Glu
1460,COX20,chr4,906191,-,316,2.5210084033613445,Glu
1461,VHS1,chr4,934833,+,405,5.410958904109589,Eth
1462,VHS1,chr4,934833,+,405,6.612903225806451,Glu
1463,HSP78,chr4,953893,-,52,2.3219178082191783,Eth
1464,HSP78,chr4,953893,-,52,2.3983050847457625,Glu
1465,YAP6,chr4,956312,-,745,5.335616438356165,Eth
1466,YAP6,chr4,956312,-,745,5.491525423728813,Glu
1467,SWM1,chr4,956312,-,527,5.335616438356165,Eth
1468,SWM1,chr4,956312,-,527,5.491525423728813,Glu
1469,BSC2,chr4,991145,+,413,32.021857923497265,Eth
1470,BSC2,chr4,991145,+,413,31.796875,Glu
1471,PMP3,chr4,993394,-,307,4.264150943396227,Eth
1472,PMP3,chr4,993449,-,362,3.857923497267759,Eth
1473,PMP3,chr4,993449,-,362,2.944055944055944,Glu
1474,RNH202,chr4,998643,+,61,2.397260273972603,Eth
1475,RNH202,chr4,998643,+,61,2.2881355932203387,Glu
1476,SUR2,chr4,1035690,+,228,4.698630136986301,Eth
1477,SUR2,chr4,1035690,+,228,2.1525423728813555,Glu
1478,BFR2,chr4,1038808,+,162,4.2465753424657535,Eth
1479,BFR2,chr4,1038808,+,162,3.4745762711864403,Glu
1480,ATP5,chr4,1038808,-,473,4.2465753424657535,Eth
1481,ATP5,chr4,1038808,-,473,3.4745762711864403,Glu
1482,GIC2,chr4,1059162,-,480,3.219178082191781,Eth
1483,GIC2,chr4,1059162,-,480,4.661016949152542,Glu
1484,GIC2,chr4,1059844,-,202,2.0684931506849313,Eth
1485,GIC2,chr4,1060018,-,376,7.041095890410959,Eth
1486,GIC2,chr4,1060018,-,376,4.4491525423728815,Glu
1487,SSF2,chr4,1066654,+,288,6.534246575342467,Eth
1488,SSF2,chr4,1066654,+,288,6.59322033898305,Glu
1489,HXT6,chr4,1140998,-,183,2.397260273972603,Eth
1490,HXT6,chr4,1140998,-,183,2.4576271186440675,Glu
1491,HXT6,chr4,1141311,-,496,21.32876712328767,Eth
1492,HXT6,chr4,1141311,-,496,12.220338983050846,Glu
1493,HXT6,chr4,1141495,-,680,20.657534246575345,Eth
1494,HXT6,chr4,1141495,-,680,15.152542372881356,Glu
1495,TRR1,chr4,1163187,+,549,4.2465753424657535,Eth
1496,TRR1,chr4,1163187,+,549,2.8813559322033897,Glu
1497,SDH6,chr4,1213298,-,373,2.0547945205479454,Eth
1498,SDH6,chr4,1213298,-,373,2.4576271186440675,Glu
1499,ATO3,chr4,1221743,-,259,6.691780821917809,Eth
1500,ATO3,chr4,1221743,-,259,2.8728813559322033,Glu
1501,EFT2,chr4,1221984,+,577,10.089041095890412,Eth
1502,EFT2,chr4,1221984,+,577,8.483050847457626,Glu
1503,ATO3,chr4,1221984,-,500,10.089041095890412,Eth
1504,ATO3,chr4,1221984,-,500,8.483050847457626,Glu
1505,SAC7,chr4,1231177,+,221,3.9726027397260273,Eth
1506,SAC7,chr4,1231177,+,221,3.4745762711864403,Glu
1507,PDR15,chr4,1258202,+,261,14.227544910179642,Eth
1508,PDR15,chr4,1258202,+,261,10.919354838709678,Glu
1509,GPI19,chr4,1317189,+,690,2.26027397260274,Eth
1510,APT2,chr4,1324717,-,292,2.8767123287671232,Eth
1511,APT2,chr4,1324717,-,292,2.711864406779661,Glu
1512,RPS18A,chr4,1338933,+,152,4.856164383561644,Eth
1513,RPS18A,chr4,1338933,+,152,4.228813559322034,Glu
1514,PPN1,chr4,1341577,+,340,8.767123287671232,Eth
1515,PPN1,chr4,1341577,+,340,5.508474576271186,Glu
1516,YHP1,chr4,1341577,-,145,8.767123287671232,Eth
1517,YHP1,chr4,1341577,-,145,5.508474576271186,Glu
1518,YDR476C,chr4,1390458,-,124,2.2699386503067482,Eth
1519,YDR476C,chr4,1390458,-,124,2.2033898305084745,Glu
1520,KRE2,chr4,1399973,+,347,2.095890410958904,Eth
1521,PHO8,chr4,1399973,-,479,2.095890410958904,Eth
1522,CWC21,chr4,1399973,-,119,2.095890410958904,Eth
1523,RIB3,chr4,1408517,-,269,5.616438356164384,Eth
1524,RIB3,chr4,1408517,-,269,4.406779661016949,Glu
1525,ITR1,chr4,1424520,-,211,2.2203389830508473,Glu
1526,ITR1,chr4,1424870,-,139,48.36813186813187,Eth
1527,ITR1,chr4,1424870,-,139,42.46621621621622,Glu
1528,ITR1,chr4,1424938,-,207,22.058823529411764,Eth
1529,ITR1,chr4,1424938,-,207,17.900662251655632,Glu
1530,ITR1,chr4,1425207,-,476,2.1390374331550803,Eth
1531,ITR1,chr4,1425207,-,476,2.5625,Glu
1532,LCD1,chr4,1426926,+,100,12.123287671232877,Eth
1533,LCD1,chr4,1426926,+,100,10.672268907563025,Glu
1534,SEC20,chr4,1426926,-,705,12.123287671232877,Eth
1535,SEC20,chr4,1426926,-,705,10.672268907563025,Glu
1536,SAM2,chr4,1433850,-,149,7.513698630136987,Eth
1537,SAM2,chr4,1433850,-,149,7.272,Glu
1538,SAM2,chr4,1434021,-,320,5.39041095890411,Eth
1539,SAM2,chr4,1434021,-,320,3.5619834710743805,Glu
1540,LPP1,chr4,1435178,-,73,2.0338983050847457,Glu
1541,PSP1,chr4,1439138,-,574,4.561643835616438,Eth
1542,PSP1,chr4,1439138,-,574,4.838983050847458,Glu
1543,SMT3,chr4,1448059,+,445,7.568493150684931,Eth
1544,SMT3,chr4,1448059,+,445,6.008474576271187,Glu
1545,GNP1,chr4,1448059,-,382,7.568493150684931,Eth
1546,GNP1,chr4,1448059,-,382,6.008474576271187,Glu
1547,SMT3,chr4,1448320,+,184,3.3904109589041096,Eth
1548,SMT3,chr4,1448320,+,184,2.4661016949152543,Glu
1549,GNP1,chr4,1448320,-,643,3.3904109589041096,Eth
1550,GNP1,chr4,1448320,-,643,2.4661016949152543,Glu
1551,SDH7,chr4,1449658,+,477,2.910958904109589,Eth
1552,SDH7,chr4,1449658,+,477,3.508474576271186,Glu
1553,GRX2,chr4,1449658,+,526,2.910958904109589,Eth
1554,GRX2,chr4,1449658,+,526,3.508474576271186,Glu
1555,EMI1,chr4,1449658,-,325,2.910958904109589,Eth
1556,EMI1,chr4,1449658,-,325,3.508474576271186,Glu
1557,FPR2,chr4,1459888,+,319,3.2288135593220337,Glu
1558,SNA2,chr4,1469513,+,237,12.73972602739726,Eth
1559,SNA2,chr4,1469513,+,237,7.4576271186440675,Glu
1560,RBA50,chr4,1469513,+,750,12.73972602739726,Eth
1561,RBA50,chr4,1469513,+,750,7.4576271186440675,Glu
1562,YDR524C-B,chr4,1469513,-,487,12.73972602739726,Eth
1563,YDR524C-B,chr4,1469513,-,487,7.4576271186440675,Glu
1564,YDR541C,chr4,1500046,-,118,2.8767123287671232,Eth
1565,YEL073C,chr5,9246,-,376,2.225806451612903,Eth
1566,HXT13,chr5,24664,-,408,3.903225806451613,Eth
1567,HXT13,chr5,24664,-,408,3.983193277310924,Glu
1568,PRB1,chr5,43157,-,172,5.225806451612903,Eth
1569,PRB1,chr5,43157,-,172,3.75,Glu
1570,SOM1,chr5,43157,-,522,5.225806451612903,Eth
1571,SOM1,chr5,43157,-,522,3.75,Glu
1572,IES6,chr5,70242,+,469,6.545454545454546,Eth
1573,IES6,chr5,70242,+,469,4.21875,Glu
1574,GLY1,chr5,70242,-,390,6.545454545454546,Eth
1575,GLY1,chr5,70242,-,390,4.21875,Glu
1576,UTR2,chr5,78599,+,402,4.967741935483871,Eth
1577,UTR2,chr5,78599,+,402,6.80672268907563,Glu
1578,MCM3,chr5,87368,+,439,2.799382716049383,Eth
1579,MCM3,chr5,87368,+,439,3.230769230769231,Glu
1580,TIM9,chr5,118663,+,600,2.916129032258065,Eth
1581,GTT3,chr5,124217,+,312,6.580645161290323,Eth
1582,GTT3,chr5,124217,+,312,5.042016806722689,Glu
1583,PMP2,chr5,124217,-,327,6.580645161290323,Eth
1584,PMP2,chr5,124217,-,327,5.042016806722689,Glu
1585,MNN1,chr5,153735,+,638,18.95483870967742,Eth
1586,MNN1,chr5,153735,+,638,17.100840336134453,Glu
1587,MNN1,chr5,154064,+,309,3.5612903225806454,Eth
1588,MNN1,chr5,154064,+,309,2.310924369747899,Glu
1589,TIR1,chr5,175729,+,367,2.116129032258064,Eth
1590,AFG3,chr5,192924,-,164,4.464516129032258,Eth
1591,AFG3,chr5,192924,-,164,3.6638655462184873,Glu
1592,SPC25,chr5,192924,-,646,4.464516129032258,Eth
1593,SPC25,chr5,192924,-,646,3.6638655462184873,Glu
1594,ISC1,chr5,193251,+,486,3.019354838709677,Eth
1595,AFG3,chr5,193251,-,491,3.019354838709677,Eth
1596,SPC25,chr5,193251,-,319,3.019354838709677,Eth
1597,ISC1,chr5,194247,+,510,5.696774193548387,Eth
1598,SPC25,chr5,194247,-,677,5.696774193548387,Eth
1599,GPA2,chr5,195906,+,86,3.161290322580645,Eth
1600,GPA2,chr5,195906,+,86,3.5294117647058822,Glu
1601,SBH2,chr5,195906,-,423,3.161290322580645,Eth
1602,SBH2,chr5,195906,-,423,3.5294117647058822,Glu
1603,PRO3,chr5,202065,+,156,3.032258064516129,Eth
1604,PRO3,chr5,202065,+,156,2.857142857142857,Glu
1605,GCD11,chr5,205540,+,535,2.2580645161290325,Eth
1606,CHO1,chr5,209502,-,124,5.483870967741935,Eth
1607,CHO1,chr5,209502,-,124,6.590909090909091,Glu
1608,YER034W,chr5,222635,+,65,19.75,Eth
1609,YER034W,chr5,222635,+,65,21.764705882352942,Glu
1610,YER034W,chr5,223355,+,655,11.47741935483871,Eth
1611,YER034W,chr5,223355,+,655,7.949579831932772,Glu
1612,EDC2,chr5,223355,+,76,11.47741935483871,Eth
1613,EDC2,chr5,223355,+,76,7.949579831932772,Glu
1614,EDC2,chr5,223576,+,145,4.816455696202531,Eth
1615,EDC2,chr5,223576,+,145,4.991735537190083,Glu
1616,SAH1,chr5,238198,-,182,11.818181818181817,Eth
1617,SAH1,chr5,238198,-,182,12.253521126760564,Glu
1618,ERG28,chr5,238198,-,731,11.818181818181817,Eth
1619,ERG28,chr5,238198,-,731,12.253521126760564,Glu
1620,HOM3,chr5,258783,-,220,2.083870967741935,Eth
1621,YER053C-A,chr5,262143,-,513,7.741935483870968,Eth
1622,YER053C-A,chr5,262143,-,513,4.957983193277311,Glu
1623,GIP2,chr5,265067,-,419,2.9831932773109244,Glu
1624,HIS1,chr5,266668,-,258,2.967741935483871,Eth
1625,HIS1,chr5,266668,-,258,2.6890756302521006,Glu
1626,FCY2,chr5,269123,-,401,6.064516129032258,Eth
1627,FCY2,chr5,269123,-,401,5.88235294117647,Glu
1628,THO1,chr5,281955,+,204,3.161290322580645,Eth
1629,THO1,chr5,281955,+,204,3.114754098360656,Glu
1630,GPP2,chr5,281955,-,705,3.161290322580645,Eth
1631,GPP2,chr5,281955,-,705,3.114754098360656,Glu
1632,VHR2,chr5,285163,-,346,6.423255813953488,Eth
1633,VHR2,chr5,285163,-,346,7.411764705882353,Glu
1634,"ARG5,6",chr5,295753,+,65,2.774193548387097,Eth
1635,"ARG5,6",chr5,295753,+,65,2.5210084033613445,Glu
1636,ALD5,chr5,304121,+,309,5.354838709677419,Eth
1637,ALD5,chr5,304121,+,309,4.369747899159663,Glu
1638,DOT6,chr5,336436,-,318,8.536585365853659,Eth
1639,DOT6,chr5,336436,-,318,5.606060606060606,Glu
1640,IES5,chr5,343219,+,394,12.625806451612902,Eth
1641,IES5,chr5,343219,+,394,10.058823529411766,Glu
1642,MET6,chr5,343219,-,186,12.625806451612902,Eth
1643,MET6,chr5,343219,-,186,10.058823529411766,Glu
1644,IES5,chr5,343346,+,267,8.406451612903227,Eth
1645,IES5,chr5,343346,+,267,5.469696969696971,Glu
1646,MET6,chr5,343346,-,313,8.406451612903227,Eth
1647,MET6,chr5,343346,-,313,5.469696969696971,Glu
1648,RAD51,chr5,350339,+,392,2.838709677419355,Eth
1649,PUP3,chr5,350339,-,97,2.838709677419355,Eth
1650,RPS8B,chr5,363342,+,125,2.5161290322580645,Eth
1651,AST2,chr5,363342,-,747,2.5161290322580645,Eth
1652,RPL23B,chr5,397181,+,261,3.6129032258064515,Eth
1653,RPL23B,chr5,397181,+,261,2.3529411764705883,Glu
1654,SLX8,chr5,397181,-,209,3.6129032258064515,Eth
1655,SLX8,chr5,397181,-,209,2.3529411764705883,Glu
1656,COM2,chr5,423306,-,235,3.935483870967742,Eth
1657,COM2,chr5,423306,-,235,3.445378151260504,Glu
1658,YER137C,chr5,442353,-,329,2.6774193548387095,Eth
1659,YER137C,chr5,442353,-,329,2.4873949579831933,Glu
1660,YER137C,chr5,442549,-,525,2.6129032258064515,Eth
1661,YER137C,chr5,442549,-,525,2.134453781512605,Glu
1662,FTR1,chr5,455884,-,154,2.8205128205128207,Eth
1663,LSM5,chr5,456239,+,561,5.805084745762712,Eth
1664,LSM5,chr5,456239,+,561,3.4090909090909087,Glu
1665,FTR1,chr5,456239,-,201,5.805084745762712,Eth
1666,FTR1,chr5,456239,-,201,3.4090909090909087,Glu
1667,LSM5,chr5,457358,+,558,2.7685589519650655,Eth
1668,LSM5,chr5,457358,+,558,2.422360248447205,Glu
1669,YER152C,chr5,468412,-,137,12.064516129032258,Eth
1670,YER152C,chr5,468412,-,137,9.495798319327731,Glu
1671,PET122,chr5,468412,-,659,12.064516129032258,Eth
1672,PET122,chr5,468412,-,659,9.495798319327731,Glu
1673,OXA1,chr5,468850,+,422,5.483870967741935,Eth
1674,OXA1,chr5,468850,+,422,2.857142857142857,Glu
1675,YER152C,chr5,468850,-,575,5.483870967741935,Eth
1676,YER152C,chr5,468850,-,575,2.857142857142857,Glu
1677,PET122,chr5,468850,-,221,5.483870967741935,Eth
1678,PET122,chr5,468850,-,221,2.857142857142857,Glu
1679,YER158C,chr5,485257,-,219,4.116129032258065,Eth
1680,YER158C,chr5,485257,-,219,2.546218487394958,Glu
1681,YER158C,chr5,485483,-,445,8.980645161290322,Eth
1682,YER158C,chr5,485483,-,445,4.932773109243698,Glu
1683,BUR6,chr5,486000,-,391,3.806451612903226,Eth
1684,BUR6,chr5,486000,-,391,6.302521008403361,Glu
1685,SLO1,chr5,545122,-,64,2.3949579831932772,Glu
1686,ACT1,chr6,55781,-,337,2.0454545454545454,Eth
1687,STE2,chr6,83023,+,155,3.25,Eth
1688,GYP8,chr6,83023,-,491,3.25,Eth
1689,BUD27,chr6,91317,+,283,4.816666666666666,Eth
1690,BUD27,chr6,91317,+,283,5.535353535353535,Glu
1691,EPL1,chr6,91317,-,30,4.816666666666666,Eth
1692,EPL1,chr6,91317,-,30,5.535353535353535,Glu
1693,GAT1,chr6,96821,+,12,6.832579185520362,Eth
1694,GAT1,chr6,96821,+,12,5.228758169934641,Glu
1695,HSP12,chr6,107422,+,554,6.5,Eth
1696,HSP12,chr6,107422,+,554,4.0,Glu
1697,MDJ1,chr6,107422,-,374,6.5,Eth
1698,MDJ1,chr6,107422,-,374,4.0,Glu
1699,LOC1,chr6,150953,+,106,2.2222222222222223,Glu
1700,GSY1,chr6,178497,-,282,5.333333333333333,Eth
1701,GSY1,chr6,178497,-,282,4.343434343434343,Glu
1702,IGD1,chr6,185400,-,344,4.352941176470588,Eth
1703,IGD1,chr6,185400,-,344,3.8461538461538463,Glu
1704,RPL2A,chr6,223609,-,138,3.517730496453901,Eth
1705,RPL2A,chr6,223609,-,138,2.017391304347826,Glu
1706,RPL2A,chr6,223734,-,263,4.49645390070922,Eth
1707,RPL2A,chr6,223734,-,263,2.4827586206896552,Glu
1708,QCR6,chr6,227203,-,314,12.584745762711863,Eth
1709,QCR6,chr6,227203,-,314,7.967914438502674,Glu
1710,CDC26,chr6,228434,+,521,2.032967032967033,Glu
1711,PHO4,chr6,228434,-,427,2.032967032967033,Glu
1712,HXK1,chr6,257505,-,350,5.886524822695035,Eth
1713,HXK1,chr6,257505,-,350,6.929133858267717,Glu
1714,ZRT1,chr7,26706,+,557,2.2987804878048785,Eth
1715,ZRT1,chr7,26706,+,557,2.1416666666666666,Glu
1716,ZRT1,chr7,26824,+,439,2.8841463414634148,Eth
1717,ZRT1,chr7,26824,+,439,2.3583333333333334,Glu
1718,HXK2,chr7,29800,+,415,2.091463414634146,Eth
1719,TAD1,chr7,49237,+,418,5.609756097560976,Eth
1720,TAD1,chr7,49237,+,418,5.583333333333333,Glu
1721,"ADE5,7",chr7,62241,+,566,2.798780487804878,Eth
1722,"ADE5,7",chr7,62241,+,566,2.9499999999999997,Glu
1723,MTO1,chr7,62241,-,83,2.798780487804878,Eth
1724,MTO1,chr7,62241,-,83,2.9499999999999997,Glu
1725,COX13,chr7,163231,+,39,2.073170731707317,Eth
1726,STR3,chr7,174845,-,286,32.926829268292686,Eth
1727,STR3,chr7,174845,-,286,24.666666666666668,Glu
1728,ATG1,chr7,177403,+,586,2.804878048780488,Eth
1729,ATG1,chr7,177403,+,586,4.416666666666667,Glu
1730,RAD54,chr7,215378,-,403,5.140243902439025,Eth
1731,RAD54,chr7,215378,-,403,3.733333333333333,Glu
1732,SUT1,chr7,215798,+,606,7.621951219512196,Eth
1733,SUT1,chr7,215798,+,606,6.083333333333333,Glu
1734,PEX14,chr7,234542,+,120,2.439024390243903,Eth
1735,PEX14,chr7,234542,+,120,2.1666666666666665,Glu
1736,LYS5,chr7,234542,-,28,2.439024390243903,Eth
1737,LYS5,chr7,234542,-,28,2.1666666666666665,Glu
1738,RPL9A,chr7,246907,-,147,2.1341463414634148,Eth
1739,RPL9A,chr7,246907,-,147,2.9166666666666665,Glu
1740,SCS3,chr7,289534,+,463,11.402439024390246,Eth
1741,SCS3,chr7,289534,+,463,7.272727272727273,Glu
1742,SOH1,chr7,289534,-,632,11.402439024390246,Eth
1743,SOH1,chr7,289534,-,632,7.272727272727273,Glu
1744,MET13,chr7,290064,+,415,36.890243902439025,Eth
1745,MET13,chr7,290064,+,415,20.595419847328245,Glu
1746,MET13,chr7,290355,+,124,17.25609756097561,Eth
1747,MET13,chr7,290355,+,124,15.521739130434781,Glu
1748,MET13,chr7,290493,+,14,3.8414634146341466,Eth
1749,MET13,chr7,290493,+,14,3.5172413793103448,Glu
1750,RPS2,chr7,295275,+,345,3.536585365853659,Eth
1751,RPS2,chr7,295275,+,345,2.5833333333333335,Glu
1752,MON1,chr7,295275,-,425,3.536585365853659,Eth
1753,MON1,chr7,295275,-,425,2.5833333333333335,Glu
1754,CDC20,chr7,307550,+,198,6.52439024390244,Eth
1755,CDC20,chr7,307550,+,198,5.416666666666667,Glu
1756,SNF4,chr7,309863,+,143,4.634146341463415,Eth
1757,SNF4,chr7,309863,+,143,4.75,Glu
1758,LCL3,chr7,367750,+,250,2.8333333333333335,Glu
1759,HNM1,chr7,382106,-,145,7.500000000000001,Eth
1760,HNM1,chr7,382106,-,145,11.05691056910569,Glu
1761,AFT1,chr7,389313,+,97,2.987804878048781,Eth
1762,AFT1,chr7,389313,+,97,2.8333333333333335,Glu
1763,PYC1,chr7,402577,+,501,18.494033412887827,Eth
1764,PYC1,chr7,402577,+,501,23.497237569060772,Glu
1765,PYC1,chr7,402903,+,175,3.5355191256830603,Glu
1766,SDS23,chr7,415689,-,95,2.3414634146341466,Eth
1767,SDS23,chr7,415689,-,95,2.091666666666667,Glu
1768,OLE1,chr7,415972,+,506,4.774390243902439,Eth
1769,OLE1,chr7,415972,+,506,4.425,Glu
1770,SDS23,chr7,415972,-,378,4.774390243902439,Eth
1771,SDS23,chr7,415972,-,378,4.425,Glu
1772,OLE1,chr7,416129,+,349,9.768292682926829,Eth
1773,OLE1,chr7,416129,+,349,4.741666666666666,Glu
1774,SDS23,chr7,416129,-,535,9.768292682926829,Eth
1775,SDS23,chr7,416129,-,535,4.741666666666666,Glu
1776,RIM8,chr7,431278,+,672,8.707317073170733,Eth
1777,RIM8,chr7,431278,+,672,4.983333333333333,Glu
1778,MIG1,chr7,451318,-,255,5.487804878048781,Eth
1779,MIG1,chr7,451318,-,255,5.333333333333333,Glu
1780,PMA1,chr7,501314,-,531,16.08490566037736,Eth
1781,PMA1,chr7,501314,-,531,10.337837837837837,Glu
1782,PMC1,chr7,503161,+,212,2.5,Glu
1783,COG7,chr7,508530,-,75,2.987804878048781,Eth
1784,COG7,chr7,508530,-,75,3.0833333333333335,Glu
1785,GSC2,chr7,565389,+,408,25.993902439024392,Eth
1786,GSC2,chr7,565389,+,408,17.966666666666665,Glu
1787,GSC2,chr7,565608,+,189,2.054878048780488,Eth
1788,YGR035C,chr7,575760,-,310,3.0365853658536586,Eth
1789,YGR035C,chr7,575760,-,310,3.091666666666667,Glu
1790,KSS1,chr7,598616,+,127,2.7439024390243905,Eth
1791,KSS1,chr7,598616,+,127,2.75,Glu
1792,TAM41,chr7,607757,+,583,2.1280487804878048,Eth
1793,TAM41,chr7,607757,+,583,2.8333333333333335,Glu
1794,RME1,chr7,607757,-,226,2.1280487804878048,Eth
1795,RME1,chr7,607757,-,226,2.8333333333333335,Glu
1796,SCM4,chr7,615173,+,350,3.0000000000000004,Eth
1797,SCM4,chr7,615173,+,350,2.336065573770492,Glu
1798,FMP48,chr7,616480,+,540,53.98170731707317,Eth
1799,FMP48,chr7,616480,+,540,38.69166666666667,Glu
1800,FMP48,chr7,616604,+,416,7.500000000000001,Eth
1801,FMP48,chr7,616604,+,416,4.083333333333333,Glu
1802,MUP1,chr7,622612,+,320,4.378048780487805,Eth
1803,MUP1,chr7,622612,+,320,3.3249999999999997,Glu
1804,ERG25,chr7,633626,+,450,4.164634146341464,Eth
1805,ERG25,chr7,633626,+,450,5.141666666666667,Glu
1806,YGR067C,chr7,648714,-,277,13.19736842105263,Eth
1807,YGR067C,chr7,648714,-,277,8.125,Glu
1808,YGR067C,chr7,649009,-,572,30.05045871559633,Eth
1809,YGR067C,chr7,649009,-,572,25.541666666666668,Glu
1810,PIL1,chr7,674409,-,171,6.951219512195123,Eth
1811,PIL1,chr7,674409,-,171,6.5,Glu
1812,PIL1,chr7,674970,-,732,9.207317073170733,Eth
1813,PIL1,chr7,674970,-,732,5.0,Glu
1814,CTT1,chr7,677659,+,459,6.109756097560976,Eth
1815,CTT1,chr7,677659,+,459,5.491666666666667,Glu
1816,ASK10,chr7,701430,+,725,2.283333333333333,Glu
1817,YGR122W,chr7,756878,+,392,5.182926829268293,Eth
1818,YGR122W,chr7,756878,+,392,4.833333333333333,Glu
1819,MEP1,chr7,756878,-,439,5.182926829268293,Eth
